user_id,age,english_level,daily_minutes,sessions_per_week,avg_session_duration,streak_days,time_since_last_login,quiz_attempts,quiz_avg_score,videos_watched_pct,practice_items_completed,writing_submissions,story_quiz_attempts,certification_earned,course_category,course_difficulty,instructor_rating,device_type,subscription_type,parent_involvement_score,dropped_out,best_course_category
5951,8,B1,6.1,1.3,20.2,0,8,2,51.8,37.0,3,0,3,0,Speaking,5,3.95,tablet,premium,4,1,Writing
5134,5,B2,23.4,3.0,55.1,9,3,15,69.0,73.2,24,4,7,0,Speaking,1,4.49,mobile,premium,2,0,Speaking
1295,12,A2,2.9,0.0,9.8,0,12,4,50.3,26.7,0,0,4,0,Grammar,3,3.9,tablet,premium,0,1,Reading
2553,6,B1,0.0,0.0,2.0,0,15,0,30.5,9.9,0,0,0,0,Grammar,5,4.05,MOBILE,free,0,1,Listening
8256,8,B2,30.3,5.9,35.7,10,3,18,71.7,77.2,27,4,7,1,Listening,3,4.44,mobile,family,6,0,Grammar
9190,6,A1,28.1,4.5,44.0,9,3,21,76.6,67.0,23,9,10,0,LISTENING,2,2.94,desktop,family,10,0,Reading
6709,6,A1,14.5,2.9,34.6,4,9,13,62.1,20.1,10,3,4,0,Reading,4,4.33,mobile,,5,1,Grammar
7465,8,A2,22.4,4.6,34.2,11,3,16,66.7,79.9,28,0,6,0,Grammar,1,4.25,tablet,free,7,0,Grammar
6059,10,A1,15.5,3.2,34.0,7,10,11,56.3,46.6,14,0,5,0,Writing,3,3.57,tablet,free,4,0,Grammar
914,12,A2,11.7,2.6,31.7,0,6,7,59.5,23.7,17,2,2,0,Writing,5,4.04,mobile,premium,4,0,Speaking
11190,9,A1,18.7,3.4,38.0,5,8,10,56.9,50.6,8,2,1,0,Grammar,2,3.33,mobile,free,2,0,Speaking
3700,11,A1,10.5,2.7,27.0,4,7,8,47.3,62.0,17,3,4,0,Writing,5,3.37,mobile,free,2,1,Writing
9002,5,A1,21.2,7.2,20.5,8,0,16,80.7,100.0,35,3,10,0,Speaking,1,5.0,tablet,premium,4,0,Reading
2841,8,A1,14.1,1.1,47.1,4,9,8,53.5,21.4,6,0,8,0,Listening,1,2.18,mobile,premium,8,1,Speaking
10728,12,A1,20.4,1.8,67.9,3,7,12,62.5,47.7,16,2,4,1,Grammar,5,3.69,tablet,premium,3,0,Speaking
11451,11,A1,19.3,3.9,35.0,8,4,12,74.6,42.7,21,2,7,0,Listening,3,4.58,mobile,free,10,0,Grammar
121,8,A1,29.9,4.3,48.9,6,5,8,49.5,46.0,16,5,11,0,Reading,2,3.38,tablet,free,0,0,Speaking
4073,11,A1,24.3,4.0,42.5,2,2,14,47.1,36.5,6,1,8,0,Listening,5,4.88,tablet,family,5,1,Writing
2436,9,unknown,7.0,2.1,23.0,0,10,4,50.0,27.0,7,2,4,0,Writing,4,3.72,mobile,free,2,1,Listening
1587,11,A1,32.2,7.7,29.1,11,0,20,80.3,73.2,31,5,7,0,LISTENING,2,4.43,mobile,free,9,1,Reading
10420,5,A1,,4.8,12.7,1,7,3,42.2,71.9,11,1,3,1,Grammar,4,2.57,mobile,family,1,0,Listening
8790,7,A2,11.6,1.6,38.7,0,6,12,63.2,9.7,0,3,2,0,Writing,4,2.88,MOBILE,premium,7,1,Speaking
7415,6,A1,26.6,2.9,65.3,7,2,10,69.7,62.8,26,3,3,0,Writing,4,4.43,mobile,premium,7,0,Speaking
11505,7,A1,0.0,0.5,2.0,0,10,4,55.7,17.0,9,0,1,0,Speaking,1,3.95,tablet,family,1,0,Reading
4134,9,B1,18.6,4.2,30.9,4,2,11,59.6,44.0,17,2,10,0,Speaking,2,3.38,desktop,family,4,0,Grammar
7421,10,A1,5.6,3.9,10.1,0,10,4,54.8,40.0,8,1,3,0,Grammar,4,2.65,DESKTOP,free,6,0,Grammar
4514,12,A2,31.0,4.9,43.9,18,1,14,85.5,100.0,36,5,9,0,Writing,4,,tablet,free,7,0,Speaking
10351,12,A1,19.1,1.8,63.6,8,7,10,52.0,28.3,12,5,1,0,Reading,1,3.67,mobile,premium,1,0,Speaking
112,11,A1,9.0,0.0,30.1,3,12,2,43.8,42.8,5,1,0,0,Reading,2,2.81,mobile,free,2,0,Reading
1247,11,B1,13.0,2.6,35.5,9,8,11,57.5,73.4,15,5,2,0,Writing,4,4.32,tablet,free,2,0,Writing
3656,8,B1,25.4,4.0,44.7,10,4,19,71.7,96.4,31,2,8,0,Reading,4,3.87,desktop,premium,7,0,Reading
5992,8,A1,0.2,0.0,2.0,0,13,1,49.0,4.5,0,2,1,0,Writing,5,3.18,tablet,premium,4,1,Speaking
11663,12,A1,26.4,5.0,37.2,13,2,19,74.8,83.7,28,7,8,0,Listening,2,4.02,N/A,family,10,0,Writing
5160,12,A1,6.1,1.1,20.2,0,11,2,57.0,32.8,0,3,4,0,Listening,4,4.4,mobile,family,6,1,Writing
3227,9,B2,11.1,3.1,25.1,0,6,4,55.9,16.2,8,0,3,0,Speaking,2,3.46,desktop,premium,10,1,Grammar
7138,11,A1,28.9,6.9,29.5,10,1,19,78.4,80.3,38,8,12,0,Writing,2,3.65,mobile,free,10,0,Listening
1245,12,A2,18.2,4.0,32.2,7,4,17,73.4,87.9,23,6,5,0,Listening,1,4.68,mobile,free,10,0,Grammar
7231,9,A2,15.1,2.3,46.6,3,7,13,60.1,32.6,7,1,2,0,Reading,3,4.09,MOBILE,free,2,1,Speaking
2582,8,A1,9.0,1.1,30.0,3,10,8,45.0,20.6,10,1,0,0,Reading,4,4.1,mobile,free,9,1,Grammar
4342,8,B2,22.2,3.5,44.5,8,0,13,69.1,71.2,19,4,8,1,WRITING,2,,mobile,free,5,1,Writing
9141,9,A2,2.9,0.2,9.8,0,8,0,42.7,29.5,5,0,1,0,Listening,3,3.99,mobile,premium,4,1,Listening
9573,6,A1,32.7,6.0,38.0,10,0,20,82.1,96.9,30,8,12,0,Listening,3,4.58,mobile,premium,4,0,Reading
1254,11,A2,36.2,6.9,36.6,14,0,24,84.9,99.9,40,7,12,1,Speaking,3,3.71,mobile,premium,10,0,Grammar
1848,9,A1,17.5,2.7,44.8,7,7,13,59.1,51.0,22,4,5,0,Reading,1,3.75,tablet,free,1,0,Writing
3620,5,A2,17.8,4.3,28.9,10,4,13,82.5,73.2,20,4,7,1,Speaking,3,3.26,tablet,family,0,0,Reading
11827,9,A1,4.9,0.8,16.5,0,12,0,26.2,0.6,8,0,0,0,Speaking,5,3.81,mobile,free,2,1,Grammar
7149,7,A2,0.1,0.0,2.0,0,13,0,28.4,0.0,0,0,0,0,Grammar,5,4.71,desktop,premium,0,1,Grammar
1296,9,B2,14.3,5.1,19.5,4,3,12,71.4,68.8,24,4,9,1,Grammar,4,3.64,tablet,free,5,0,Writing
8861,12,A1,15.1,2.8,38.4,7,1,6,50.7,56.1,20,2,1,0,READING,1,2.92,mobile,free,7,0,Listening
11988,12,A1,27.4,5.5,35.0,9,1,19,82.2,79.9,29,6,8,0,Speaking,2,4.41,tablet,premium,3,0,Speaking
2772,5,B2,27.9,3.3,60.1,13,2,6,87.5,54.5,32,3,7,0,Grammar,3,3.74,desktop,free,4,0,Speaking
3429,11,A2,12.3,3.2,27.0,5,10,9,50.7,45.6,15,3,4,0,Listening,5,4.99,tablet,free,6,1,Grammar
9767,7,A1,26.3,2.5,74.9,5,5,15,60.7,55.9,14,1,7,0,Reading,5,3.91,mobile,premium,10,0,Speaking
4592,5,B1,20.0,2.8,50.0,4,3,9,44.5,54.8,9,4,4,0,Listening,4,4.85,mobile,free,1,0,Writing
5424,6,A1,13.8,3.1,30.8,3,10,3,42.7,34.7,8,1,3,0,Speaking,5,3.99,DESKTOP,premium,1,1,Speaking
6126,6,B1,9.7,1.6,32.2,0,8,5,44.3,38.1,7,2,2,0,Speaking,2,4.37,tablet,free,4,1,Grammar
10431,9,B1,17.9,1.5,59.6,1,3,7,51.2,60.1,12,0,9,0,Listening,1,3.4,desktop,free,3,0,Speaking
10480,9,A1,0.0,0.4,2.0,0,14,1,36.7,9.1,0,0,0,0,Writing,3,3.48,mobile,family,6,1,Grammar
4290,7,A1,14.6,2.7,38.1,6,6,6,60.2,32.1,16,1,4,0,Reading,1,4.58,mobile,free,1,1,Reading
6855,11,B1,23.8,7.2,23.1,8,3,21,72.3,83.1,43,7,9,1,READING,2,3.52,tablet,free,7,0,Grammar
5126,10,A1,7.1,2.3,21.6,1,12,7,51.1,54.1,14,2,5,0,Speaking,2,4.6,mobile,premium,7,0,Grammar
1727,12,A1,14.8,3.4,30.3,9,6,8,51.7,65.6,13,1,4,1,Grammar,3,3.44,tablet,free,,1,Speaking
4443,10,B2,22.3,5.0,31.3,12,1,19,66.5,68.8,16,3,8,0,Speaking,2,3.89,tablet,free,7,0,Reading
10646,11,A1,10.2,2.8,25.6,4,7,5,50.1,46.9,7,3,4,0,READING,2,3.69,MOBILE,free,4,0,Listening
11331,12,A1,30.3,6.7,31.5,10,2,20,85.4,91.1,27,6,7,1,Writing,3,4.53,TABLET,premium,10,0,Grammar
6176,8,A1,14.5,2.5,40.3,6,4,11,53.9,57.5,18,7,6,1,Listening,1,4.08,MOBILE,free,7,0,Reading
8477,8,A2,4.6,1.8,15.2,0,11,8,44.5,4.0,4,1,0,0,Reading,4,4.24,mobile,family,0,1,Listening
36,5,B1,0.0,0.2,2.0,0,14,0,50.9,5.3,0,0,0,0,Listening,2,2.92,tablet,free,1,1,Listening
3837,6,A1,21.4,5.0,29.8,11,3,16,53.5,54.8,20,7,9,0,Writing,4,5.0,tablet,family,,0,Writing
3445,12,A2,5.7,1.9,19.1,0,12,4,30.5,13.4,0,1,0,0,Speaking,5,4.55,mobile,free,0,1,Writing
4728,12,A2,16.4,2.5,46.1,5,3,10,64.1,52.6,17,1,8,0,Reading,3,4.83,mobile,free,4,0,Speaking
7210,12,B1,20.2,2.3,61.8,4,6,2,70.0,43.4,5,1,6,0,Speaking,4,4.9,desktop,premium,10,0,Speaking
1722,10,B1,7.3,2.5,20.7,2,8,5,42.6,42.8,5,1,3,0,Writing,4,3.31,mobile,free,0,1,Listening
5411,5,A1,20.4,2.9,49.1,0,3,10,67.3,32.2,19,3,6,0,READING,4,4.51,tablet,free,9,1,Speaking
4100,7,A1,0.0,1.8,2.0,0,9,0,41.8,24.0,0,1,1,0,Writing,3,,tablet,free,6,1,Grammar
7296,8,A1,10.3,2.9,25.3,0,9,2,54.1,19.1,0,0,3,0,Reading,3,3.48,desktop,premium,10,0,Grammar
11431,8,A1,23.0,4.1,39.7,6,8,11,60.8,25.3,14,1,5,0,Listening,5,4.23,mobile,free,8,1,Grammar
8843,10,A1,5.1,2.4,15.3,10,8,8,51.9,49.6,11,0,5,0,READING,3,4.9,tablet,premium,3,0,Grammar
2130,7,A2,18.9,4.2,31.6,11,2,10,66.8,44.0,21,4,4,0,Listening,4,n/a,mobile,free,7,0,Writing
849,11,A1,16.5,3.4,33.8,9,5,13,55.4,78.8,25,6,5,0,Reading,2,3.61,desktop,free,10,0,Writing
9064,7,A1,32.4,5.8,39.0,11,1,19,81.6,95.1,22,6,12,0,WRITING,3,4.63,mobile,free,10,0,Grammar
1633,5,B1,23.3,2.2,73.5,11,4,14,66.0,53.1,17,5,4,0,Grammar,3,3.36,mobile,free,4,0,Speaking
1395,6,B1,19.1,5.0,26.7,11,2,19,79.2,79.4,26,3,5,0,Listening,1,3.4,tablet,free,2,0,Writing
6623,11,B1,21.0,5.7,25.7,12,9,17,70.8,55.3,27,4,5,1,Reading,4,3.44,tablet,free,1,0,Writing
4302,10,A2,22.4,4.7,33.6,5,3,16,68.0,68.1,17,6,5,0,Speaking,1,4.75,MOBILE,premium,0,0,Speaking
6598,8,A2,19.1,2.9,45.7,12,7,11,54.2,55.5,17,1,5,0,Writing,3,2.21,tablet,free,5,1,Grammar
3534,12,A2,11.6,0.0,38.5,1,8,8,50.6,,15,2,3,0,Listening,5,4.58,mobile,free,6,0,Reading
5644,10,A2,2.6,1.8,8.8,0,12,4,60.0,39.8,0,0,1,1,READING,4,3.21,tablet,free,3,1,Grammar
1619,5,A2,31.1,6.1,35.4,14,3,21,,100.0,44,6,9,1,Grammar,2,3.21,desktop,family,4,0,Grammar
9983,7,A2,21.4,4.6,32.4,10,5,18,63.1,,28,0,10,0,Writing,1,4.29,mobile,free,4,0,Reading
7467,10,A1,6.0,1.6,20.1,3,5,5,45.9,45.5,8,1,3,0,Speaking,4,4.08,mobile,premium,5,1,Grammar
8852,8,A2,47.2,7.1,46.4,16,0,29,83.7,95.9,45,10,12,0,Grammar,1,4.16,mobile,free,8,0,Reading
2993,6,A1,21.0,5.0,29.4,5,1,11,78.0,55.2,32,3,6,1,Listening,1,3.96,tablet,free,4,0,Writing
1896,11,A2,11.5,3.8,21.4,0,7,11,53.8,58.0,14,2,3,0,Listening,3,4.2,tablet,free,9,0,Grammar
1543,5,A2,11.4,3.0,26.4,1,8,4,56.3,47.6,18,1,6,0,Grammar,1,4.33,MOBILE,free,3,0,Reading
10842,8,A2,20.6,3.4,42.0,13,6,10,79.6,59.0,12,3,8,0,Reading,1,,desktop,free,3,0,Reading
680,12,A2,23.4,5.2,31.5,13,3,14,63.2,47.6,27,5,7,0,Speaking,3,3.84,tablet,free,10,0,Grammar
1728,9,A1,29.2,5.3,38.3,11,4,16,74.9,70.2,36,5,9,0,Grammar,4,4.66,DESKTOP,free,1,0,Speaking
5155,11,A1,14.6,3.4,30.1,15,3,15,72.9,70.4,30,1,8,0,Speaking,3,3.98,mobile,free,10,0,Writing
6586,9,A1,17.2,3.2,38.3,6,2,10,61.0,76.8,3,1,6,0,Reading,2,4.43,tablet,free,5,0,Grammar
6625,9,B1,,1.5,40.1,3,9,0,48.1,25.4,8,0,0,0,Writing,2,4.26,desktop,premium,1,1,Speaking
3812,8,A1,4.7,0.0,15.7,0,10,2,37.8,22.9,1,3,3,0,Grammar,3,3.42,mobile,free,7,0,Listening
2099,11,A2,5.6,2.5,15.4,0,11,7,65.8,38.6,7,3,4,0,Grammar,3,4.62,DESKTOP,free,9,0,Grammar
3076,10,A1,25.4,4.4,40.3,13,0,17,77.7,85.6,15,5,7,0,Listening,2,3.74,tablet,free,8,0,Speaking
628,7,unknown,11.6,2.1,38.6,0,8,4,47.2,58.6,3,4,3,0,Listening,3,4.47,mobile,free,9,0,Grammar
6179,11,A1,0.0,0.0,2.0,0,15,0,35.7,17.7,4,0,1,0,Grammar,3,4.05,mobile,free,0,1,Grammar
8956,6,A1,24.5,3.1,55.8,3,5,9,61.8,49.0,8,4,9,0,Speaking,1,3.78,mobile,free,2,0,Listening
7295,6,A1,14.9,2.8,37.5,0,4,10,68.4,,13,3,5,1,Speaking,2,5.0,tablet,free,3,0,Grammar
3900,12,B1,25.2,5.5,32.2,9,0,21,75.2,80.8,27,7,7,1,Grammar,2,3.22,desktop,free,,0,Writing
9653,11,B1,13.0,5.2,17.6,10,4,11,61.9,41.9,19,5,9,0,Writing,1,3.85,mobile,free,4,0,Writing
6969,9,A1,0.0,0.0,2.0,0,16,0,40.2,16.8,0,0,0,0,Listening,1,3.47,mobile,family,0,1,Grammar
10711,7,A1,24.6,7.9,21.7,13,1,23,,100.0,24,7,13,1,Listening,2,3.03,mobile,premium,10,0,Grammar
8247,8,A2,9.3,1.4,31.0,1,8,9,50.4,54.6,7,1,3,0,Speaking,5,3.39,mobile,premium,3,0,Speaking
7934,8,A2,8.2,1.8,27.2,0,7,9,56.5,38.4,9,1,3,0,Writing,2,4.4,mobile,free,1,0,Reading
3402,12,A2,4.8,1.0,15.9,0,10,5,45.0,33.4,2,0,2,0,Reading,4,3.57,mobile,free,6,1,Grammar
3816,5,A1,35.3,5.4,45.6,8,0,25,81.9,78.5,26,5,10,0,LISTENING,2,3.78,MOBILE,premium,7,0,Speaking
9817,6,A2,4.0,0.3,13.4,0,8,1,40.5,46.0,2,1,2,0,Writing,2,4.25,mobile,free,2,1,Listening
8314,12,A2,29.5,6.0,34.3,6,0,21,73.9,50.2,23,7,7,0,Reading,2,5.0,tablet,free,4,0,Writing
9947,10,A1,22.2,3.2,49.1,9,7,6,,61.9,25,3,5,0,Speaking,1,3.63,desktop,premium,2,1,Speaking
449,9,A2,18.2,3.5,36.4,11,9,13,55.2,51.4,18,5,4,0,Reading,2,3.15,tablet,family,0,0,Reading
208,12,A1,0.0,0.0,2.0,0,10,0,46.5,19.4,0,0,0,0,Listening,3,3.68,mobile,free,0,1,Grammar
8553,9,A2,18.8,4.1,32.3,4,1,13,92.8,81.7,26,7,9,0,Grammar,5,5.0,tablet,family,9,0,Grammar
6701,12,A2,5.3,2.9,12.5,0,6,1,57.8,24.2,19,1,5,0,LISTENING,5,3.41,desktop,free,8,0,Grammar
8837,7,A2,9.2,4.0,16.0,3,10,4,54.9,60.5,15,3,8,0,LISTENING,1,3.28,mobile,free,4,0,Reading
4976,11,A1,17.9,5.1,24.6,5,2,9,56.6,21.2,19,5,2,0,Listening,4,4.88,TABLET,family,1,0,Writing
982,10,B2,8.3,0.0,27.5,2,9,7,42.3,39.9,6,0,7,0,Listening,4,3.54,desktop,premium,2,1,Speaking
9916,6,A1,4.0,0.5,13.4,3,9,1,41.0,41.4,4,1,0,0,Reading,3,3.69,mobile,free,2,1,Listening
5673,12,A2,26.1,4.5,41.0,7,4,11,76.3,62.4,32,3,6,0,Writing,2,4.19,mobile,premium,10,0,Speaking
4751,5,A1,10.2,0.0,33.9,0,9,7,45.8,28.4,0,0,0,0,Grammar,3,4.45,mobile,free,3,1,Speaking
9131,9,B1,24.9,5.4,32.3,11,2,15,76.4,67.6,19,4,7,0,Grammar,2,3.84,mobile,family,8,0,Writing
8139,12,A1,15.6,3.4,32.1,7,5,14,69.7,59.2,20,3,9,0,Writing,1,2.63,tablet,free,0,0,Grammar
2981,10,A2,28.0,6.8,29.0,13,1,19,73.3,95.1,29,6,9,0,Writing,2,4.2,mobile,free,10,0,Reading
10143,8,A1,3.0,1.0,10.1,2,13,5,51.7,20.9,6,1,1,0,Listening,5,3.51,desktop,free,1,1,Grammar
11817,9,unknown,36.4,5.6,45.4,16,3,24,81.3,93.9,31,8,12,0,Grammar,2,3.74,mobile,free,8,0,Reading
9056,10,B1,20.3,3.1,45.5,11,4,14,78.6,81.3,25,6,8,0,Speaking,3,5.0,desktop,free,4,0,Writing
6870,5,A1,18.2,4.0,32.2,7,4,11,57.6,51.9,15,1,9,0,Listening,2,4.07,N/A,premium,1,0,Reading
11381,7,B1,7.8,0.3,25.8,0,10,6,46.4,20.4,10,1,2,0,Speaking,5,3.25,tablet,free,6,1,Writing
5196,8,A2,29.1,5.7,35.5,8,2,24,86.7,76.5,34,4,9,1,Speaking,2,4.13,mobile,family,8,0,Reading
8911,6,A1,37.1,7.1,36.6,18,0,29,96.5,95.0,32,8,9,0,Listening,3,4.16,desktop,free,8,0,Grammar
5073,6,B1,20.5,3.7,39.0,6,5,14,80.3,55.5,20,4,4,0,Listening,1,4.3,desktop,free,4,0,Grammar
9068,8,unknown,0.0,0.0,2.0,2,13,0,38.6,0.0,0,0,0,0,Reading,4,2.77,mobile,free,3,1,Writing
8024,6,A1,12.8,3.7,24.1,0,4,17,51.9,47.2,11,3,4,0,Speaking,4,4.36,tablet,premium,7,0,Speaking
4908,11,A1,32.9,6.9,33.6,13,0,19,96.0,76.4,34,5,9,0,Listening,1,3.14,desktop,free,7,0,Grammar
11031,6,A2,18.0,2.7,46.8,2,7,5,57.6,49.3,18,0,3,0,Writing,5,5.0,mobile,premium,0,0,Speaking
11370,8,A1,19.5,4.2,32.8,11,0,8,61.5,36.0,17,5,5,0,Writing,3,3.58,mobile,premium,9,0,Speaking
10005,7,A1,6.8,0.9,22.8,2,10,5,35.0,29.5,1,0,1,0,Listening,1,3.79,mobile,premium,4,1,Listening
7944,6,A1,14.0,5.0,19.7,7,7,12,63.4,49.2,6,1,2,0,Reading,4,4.42,desktop,free,9,1,Grammar
1267,5,A1,28.0,2.8,69.6,12,2,15,65.8,70.0,20,4,9,0,READING,5,4.03,mobile,free,5,1,Speaking
3477,9,A2,10.2,1.6,34.0,2,13,1,49.7,,18,0,0,0,Grammar,2,3.26,tablet,free,2,1,Grammar
2849,7,unknown,8.1,5.3,10.7,9,9,6,61.4,54.0,13,1,6,0,Reading,4,4.78,tablet,free,7,0,Grammar
10815,6,B1,11.6,2.0,38.8,0,4,7,49.9,67.8,2,1,2,0,Writing,3,5.0,mobile,family,5,0,Speaking
9439,7,B2,15.4,2.0,51.4,1,8,9,58.6,,9,1,2,0,Grammar,5,,mobile,free,5,1,Grammar
6947,8,A1,15.3,3.7,28.7,3,7,9,69.9,54.6,17,2,7,0,Speaking,2,4.74,mobile,free,1,0,Listening
7378,9,A2,4.3,4.6,6.6,4,6,1,58.2,64.3,14,2,5,0,Grammar,5,4.17,tablet,free,3,0,Grammar
10096,11,A1,17.6,2.6,47.4,8,5,9,48.3,56.9,16,2,6,0,Listening,4,4.15,tablet,free,9,0,Grammar
5239,12,A2,0.0,0.0,2.0,0,14,0,41.5,4.3,5,0,2,0,Reading,1,3.75,tablet,free,3,1,Grammar
6651,6,A1,0.0,0.0,2.0,0,16,0,14.8,13.6,11,0,0,0,Grammar,4,4.33,desktop,free,0,1,Listening
11233,6,unknown,6.9,1.8,23.0,0,11,8,50.2,16.3,2,0,4,0,Writing,5,4.49,mobile,free,5,1,Listening
1771,7,A1,0.0,0.5,2.0,0,13,5,43.6,19.8,0,0,0,0,Grammar,5,3.76,mobile,premium,2,1,Grammar
6432,10,B1,31.3,6.2,35.3,15,1,23,96.4,91.4,31,7,9,0,Writing,2,4.8,mobile,premium,10,0,Writing
9867,7,A2,18.4,5.3,24.5,11,6,12,75.8,43.1,14,5,8,0,Speaking,2,3.8,tablet,free,,0,Grammar
10921,10,A1,17.7,2.2,55.2,7,6,6,71.1,59.1,13,3,7,0,READING,3,4.6,tablet,premium,1,0,Speaking
4623,11,B1,22.6,2.3,68.1,9,6,4,61.1,72.6,20,3,8,0,Writing,2,4.25,N/A,free,2,0,Writing
10417,6,A2,27.1,6.1,31.3,9,0,24,85.8,77.5,27,4,10,0,Reading,1,3.75,tablet,premium,9,0,Reading
2020,8,A2,20.3,4.5,31.4,0,6,5,54.6,48.9,8,5,6,0,Writing,4,2.61,tablet,free,10,0,Grammar
10041,9,B2,18.8,3.9,33.5,7,7,9,56.4,50.6,16,2,8,0,Writing,1,4.15,mobile,premium,5,0,Speaking
7293,7,A2,12.6,3.2,27.2,12,5,10,53.1,57.8,19,5,7,0,Writing,1,4.16,tablet,free,10,0,Grammar
7509,10,A1,27.8,7.1,27.5,11,4,19,74.7,94.6,24,5,11,0,Reading,1,4.01,mobile,free,9,0,Grammar
7640,11,A1,27.6,5.6,34.8,5,0,17,89.5,77.4,31,5,4,0,Grammar,2,4.42,mobile,premium,5,0,Grammar
5275,9,A1,15.5,3.9,27.8,2,9,2,55.9,34.9,15,2,4,0,Listening,3,3.65,mobile,family,8,0,Listening
10266,6,A1,37.4,5.7,45.9,13,2,20,70.0,79.9,35,7,8,1,Writing,3,4.17,desktop,free,9,0,Grammar
7207,12,A1,6.0,1.8,19.9,0,11,8,46.8,7.1,6,0,2,1,Listening,4,2.85,desktop,premium,9,1,Speaking
5474,6,A1,0.0,0.0,2.0,0,15,0,32.5,0.0,0,0,0,0,Writing,4,4.84,mobile,free,2,1,Listening
2974,12,A1,22.8,5.6,28.3,9,6,13,62.9,66.7,21,6,12,0,WRITING,4,4.25,tablet,free,5,0,Grammar
10220,11,A2,30.0,5.3,39.5,12,2,27,79.4,100.0,31,3,10,0,Reading,2,4.01,tablet,premium,8,0,Speaking
6654,8,A2,,3.5,25.0,3,11,7,56.3,50.9,17,0,1,0,WRITING,1,5.0,mobile,family,5,1,Listening
2390,11,A2,13.1,2.7,33.4,6,7,14,57.1,70.7,18,5,4,0,Grammar,5,,mobile,free,6,0,Speaking
1586,7,A1,14.6,1.6,48.5,2,9,9,57.7,51.8,11,1,5,0,Writing,5,3.25,mobile,free,10,1,Listening
6085,10,B1,10.4,1.6,34.8,3,7,9,,44.8,17,3,6,1,Grammar,3,4.43,tablet,family,3,0,Writing
11818,7,A1,0.0,0.4,2.0,0,9,2,33.7,37.7,7,0,0,0,Listening,1,3.04,mobile,free,4,0,Reading
10135,5,A2,,4.4,46.7,10,5,14,69.1,70.8,21,4,12,0,Reading,2,5.0,tablet,premium,5,0,Speaking
9933,5,A1,,6.2,40.3,13,0,21,83.6,94.9,29,8,8,0,Speaking,3,3.29,mobile,free,10,0,Grammar
3988,5,B1,7.4,3.6,14.5,0,8,5,62.0,29.3,14,0,7,0,Listening,5,4.99,mobile,premium,8,1,Listening
11402,11,B1,7.1,2.0,23.5,1,12,0,60.2,41.3,12,0,5,0,Listening,5,3.58,tablet,premium,2,1,Speaking
10629,10,A1,26.2,7.0,26.2,8,5,16,,77.5,28,6,8,0,Reading,1,4.8,mobile,free,6,0,Reading
1053,9,A1,14.0,4.8,20.5,8,5,9,57.8,55.5,17,1,7,0,LISTENING,3,4.53,mobile,premium,,0,Speaking
10030,6,A2,18.7,3.7,34.9,10,7,6,59.1,31.8,23,5,5,0,Reading,3,4.19,mobile,premium,4,0,Reading
9657,11,A1,10.6,3.3,22.2,7,5,13,57.6,46.2,13,3,5,0,Writing,3,3.64,mobile,free,6,0,Writing
9386,10,A2,13.7,3.4,27.9,6,7,10,67.8,49.8,9,0,5,0,Writing,1,2.67,mobile,free,7,1,Grammar
4534,11,A2,0.0,0.3,2.0,0,12,0,33.3,17.0,3,1,0,0,Reading,5,3.0,tablet,free,0,1,Listening
11705,5,B1,13.0,3.4,26.8,7,8,10,52.5,68.9,17,3,1,0,Speaking,1,,mobile,premium,3,1,Speaking
10452,8,A2,15.9,2.1,52.5,7,8,7,67.5,42.7,11,2,3,0,Listening,5,3.52,tablet,premium,4,0,Speaking
7111,5,A2,5.9,2.8,15.0,0,8,2,48.4,39.0,12,3,4,0,Reading,4,3.77,N/A,premium,0,1,Speaking
6459,7,B1,10.1,3.0,23.4,1,7,2,38.7,54.2,0,0,5,1,Grammar,3,3.81,mobile,premium,5,1,Listening
3527,6,A2,24.3,4.5,37.8,14,6,9,72.6,89.9,19,4,5,1,Reading,2,3.67,mobile,premium,4,0,Grammar
1588,5,B2,3.4,0.0,11.4,0,9,0,39.6,21.6,0,0,0,0,Grammar,5,3.74,mobile,free,1,1,Listening
3050,10,A1,25.2,5.0,35.1,8,2,14,81.6,79.4,20,7,9,0,Grammar,1,3.72,tablet,free,7,0,Reading
5814,12,B2,17.3,5.4,22.5,6,5,19,81.0,77.4,17,5,6,0,Grammar,4,3.64,mobile,premium,4,0,Writing
7752,8,A2,24.9,4.1,42.8,11,6,13,,70.8,17,2,3,0,Grammar,4,,MOBILE,family,5,0,Grammar
2109,7,A2,16.7,3.2,36.5,7,7,6,58.7,50.8,15,3,4,0,Speaking,2,4.8,mobile,premium,2,0,Listening
11911,6,B1,11.0,2.4,31.6,9,0,11,71.5,39.5,19,7,8,0,Writing,3,4.56,mobile,family,5,0,Writing
1086,11,B1,22.9,4.5,35.9,8,6,17,79.8,91.0,24,3,7,0,Writing,3,4.18,mobile,,8,0,Writing
10708,10,A2,31.4,5.9,37.0,15,0,14,83.9,100.0,27,7,8,0,Reading,5,3.52,desktop,premium,7,0,Grammar
6130,7,B1,14.6,4.1,24.7,4,5,10,59.6,63.3,19,5,6,0,Listening,5,4.12,tablet,free,2,0,Grammar
9945,6,A1,12.0,1.0,40.1,2,12,4,43.2,50.7,16,2,4,0,Grammar,3,3.24,mobile,free,7,1,Grammar
6023,7,A1,14.9,1.7,49.6,1,4,8,56.7,39.4,21,0,2,0,Listening,1,3.54,mobile,free,5,0,Speaking
